total_sqft,price
1028,56.0
1300,100.0
1160,67.0
1505,78.0
1250,55.55
400,50.0
1175,41.68
1100,57.6
2159,120.0
1230,56.45
1200,180.0
3100,165.0
4500 - 5540,287.0
1200,48.0
1340,71.0
1750,89.0
1400,100.0
1350,60.0
1675,62.0
1340,66.33
600,68.0
1276,76.0
1738,76.0
1190,59.9
1128,65.45
1250,55.0
1450,90.0
1084,53.0
2150,90.0
6000,625.0
600,77.0
1250,65.0
2400,240.0
1304,65.0
1640,268.0
980,77.44
1275,49.5
10030,150.0
2500,140.0
3600,225.0
2400,95.0
2300,280.0
1450,70.18
890,40.0
1340,85.0
1100,75.0
750,40.0
700,125.0
1300,66.0
1301,120.0
3200,130.0
1900,92.0
1299,105.0
1250,40.0
1600,300.0
925,55.0
3900,250.0
1107,45.0
1400,160.0
1300,67.0
570,62.0
1715,95.0
1200,55.0
1200,280.0
703,60.0
921,29.47
1144,65.0
525,26.01
1400,56.0
661,33.0
1200,160.0
1200,70.0
1705,91.0
1035,170.0
1430,55.0
1240,55.0
1325,60.8
1230,44.0
1000,28.0
740,24.5
1330,46.45
3005,275.0
1300,170.0
1243,46.0
936,60.84
1500,100.0
1200,156.0
1073,72.0
1300,56.0
4201,435.0
1065,30.75
1216,66.88
1252,59.0
1196,44.8
1027,44.0
610,75.0
1270,57.15
1171,39.0
1215,48.6
600,20.0
1180,77.0
1160,33.51
4382,400.0
2140,139.0
1500,100.0
1008,52.0
1921,129.0
1127,32.0
1621,124.0
2400,360.0
1030,77.25
1314,84.0
1220,56.0
600,97.0
1590,85.0
703,49.5
1795,64.62
3000,132.0
4395,242.0
825,35.0
4025,350.0
1254,70.0
2040,114.0
2215,154.0
1478,125.0
2475,337.0
1669,298.0
1820,79.5
1623,89.0
1243,46.0
1200,40.5
1613,72.0
1293,80.0
1065,28.5
940,69.57
1181,65.0
2215,275.0
1100,75.0
1050,36.0
1260,75.0
2800,425.0
1500,56.0
1200,132.0
1000,66.0
1530,73.0
1140,46.0
1864,115.0
1575,55.0
1200,105.0
945,45.0
1691,100.0
1200,135.0
1220,35.25
600,35.0
1160,39.0
1950,89.5
1650,85.0
2400,150.0
795,32.6
800,95.0
1400,97.0
2285,165.0
1243,46.0
1263,51.5
1200,115.0
1345,69.0
4400,240.0
1360,58.0
1026,60.55
1050,38.0
1460,76.0
1525,91.48
1843,85.0
1000,25.0
1642,115.0
1200,66.0
975,60.0
1075,44.0
1210,77.93
2000,100.0
1225,68.0
1290,80.04
1220,56.0
1500,85.0
1361,79.0
2801.25,462.0
1394,85.0
870,27.0
5000,300.0
1222,98.0
1420,99.39
1846,135.0
1688.12,270.0
1167,64.08
902,25.0
2422,135.0
1050,52.5
1000,50.0
1260,58.0
3000,450.0
939,39.0
1590,150.0
600,37.0
1298,59.0
1710,135.0
1000,45.0
3350,150.0
1200,138.0
1100,68.0
615,46.0
1350,85.0
5000,325.0
2700,501.0
4000,460.0
1718,130.0
1680,112.0
1500,90.0
1157,72.0
1179,51.0
1255 - 1375,60.48
1105,28.18
1800,175.0
1010,52.0
630,46.0
1200,36.1
1025,60.0
1195,59.0
1012,58.0
1884,118.0
1090,37.0
1300,77.99
2950,250.0
1710,85.0
1500,68.0
1310,53.0
674,19.9
1350,70.0
1464,115.0
715,29.0
1400,40.45
1625,48.75
1065,30.76
510,70.0
1385,90.0
1040,50.0
1817,110.0
1205,47.0
1070,33.43
1070,52.0
1340,75.0
980,35.0
1006,44.0
1098,71.0
1200,53.5
4190,325.0
1019,62.0
1150,40.21
1733.5,120.0
1415,120.0
1750,58.0
1537,81.0
1050,45.0
1452,55.6
1246,95.0
1890,85.0
972,40.0
10624,2340.0
1500,160.0
630,33.7
1050,80.0
1255,60.0
1900,185.0
2440,142.0
1938,92.69
1711,125.0
1200,240.0
1392,95.0
1225,77.0
3418,235.0
1750,120.0
1260,80.0
691,31.1
2400,400.0
1285,78.0
1590,96.0
1571,65.0
2800,220.0
1060,48.66
1255,58.0
702,65.0
2400,185.0
1520,81.0
1430 - 1630,70.99
1170,45.51
1580,75.0
1777.26,89.0
1303,55.78
1680,59.0
1495,70.0
1835,108.0
610,60.0
1080,38.0
1025,29.61
1225,67.48
656,34.77
994,45.0
1025,65.0
1156,52.0
1250,60.0
3092,230.0
1930,122.0
1020,70.0
1310,70.0
610 - 615,27.565
1322,70.0
1160,57.0
1100,48.0
1720,150.0
1689,103.0
1090,47.42
2000,75.0
1155,69.0
4000,230.0
3913,176.0
3520,320.0
1125,39.98
1847,92.0
1515,76.0
3450,225.0
2500,120.0
1130,55.0
1049,51.0
2650,175.0
850,25.4
1842,115.0
2600,370.0
1282,72.0
800,40.0
1200,240.0
1190,30.35
1318,68.0
1698,105.0
2030,182.0
1276,31.9
1555,67.0
1881,145.0
2900,325.0
1890,109.0
900,135.0
935,32.0
1000,58.0
1510,75.0
1120,50.0
930,25.99
1160,42.0
1419,48.1
1175,62.0
1350,63.0
2215,330.0
996,24.9
1076,30.13
2180,115.0
1715,112.0
1072,45.0
1230,80.0
1600,65.0
1411,93.25
3600,145.0
2404,138.0
1200,190.0
1200,226.0
1208,45.0
1700,300.0
1225,69.84
1162,69.0
1262,65.0
1050,35.0
1160,33.51
1500,61.95
1610,85.0
1340,41.0
2275,182.0
1162,58.0
1500,145.0
3150,135.0
1170,65.0
980,25.0
1800,60.0
1423,71.73
1106,40.0
1105,27.6
7500,1800.0
1255,56.7
1525,65.0
1061,38.95
600,29.5
1400,40.45
2100,145.0
660,16.5
633,18.0
1260,120.0
854 - 960,55.43
2047,67.55
2597,189.0
1211,63.0
1904,129.0
1205,73.87
1164,64.08
1410,73.0
1150,42.0
1170,53.11
1420,62.0
1125,45.0
1789,75.0
1021,76.0
1074,26.85
1222,48.0
1981,134.0
1103,55.0
1201,65.0
970,36.0
920,33.0
1520,85.0
675,75.0
1268,75.0
660,30.0
1755,115.0
945,35.0
500,33.0
2650 - 2990,153.5
1632,140.0
1167,37.5
1276,80.0
1234,51.0
1180,75.0
1370,87.0
1015,25.88
1200,230.0
1400,90.0
1500,155.0
1050,40.0
1251,46.0
1677,92.13
1346,67.38
1090,31.48
1200,240.0
1290,51.1
7514,1500.0
1881,145.0
1150,52.0
1.25Acres,200.0
2690,295.0
1200,42.0
86.72Sq. Meter,40.0
2735,340.0
950,65.0
1491,40.5
1050,51.66
1660,131.0
1134,55.0
1100,60.0
800,60.0
1200,36.1
1200,240.0
980,80.0
1080,37.8
705,50.0
1200,35.0
1200,50.0
1804,127.0
750,20.0
420,25.0
2800,252.0
1090,38.37
1500,230.0
1287,55.0
2215,157.0
2800,375.0
1045,42.15
1263,47.36
1431,85.0
999,32.9
1650,85.5
1535,72.0
2524,180.0
1300,69.0
600,125.0
2095,150.0
284,8.0
500,14.0
1265,68.0
1215,44.96
2200,180.0
1028,51.0
1835,92.0
1800,65.0
2077,175.0
2880,211.0
499,89.0
708,31.15
1200,120.0
925,46.25
2826,148.0
381 - 535,33.66
3500,150.0
5400,250.0
1000,200.0
1450,90.0
1100,65.0
1185,55.0
1900,80.0
1200,70.0
660,35.0
1920,121.0
1200,130.0
3418,222.0
4550,240.0
1205,68.32
1200,46.0
1421,73.0
1250,48.9
524,29.0
4200,245.0
1540,90.0
984,45.91
985,50.17
2830,161.0
1140,60.0
3600,130.0
1410,44.42
1700,86.0
1230 - 1490,62.425
1800,700.0
1333,86.65
1258,85.5
1458,87.0
1386,85.0
1140,32.92
550,27.0
1200,83.0
1081,39.0
2135,149.0
2500,100.0
1178,80.0
991,40.0
1493,90.0
2495,130.0
1080,31.99
814,53.0
1025,50.0
1115,61.0
3075,188.0
1900,162.0
1760,160.0
4000,150.0
3090,350.0
2700,295.0
1175,52.86
4235,364.0
1100,45.0
1200,175.0
1450,50.75
1810,131.0
1426,71.0
2400,195.0
1100,70.0
650,35.0
1350,47.25
900,27.0
1360,110.0
674,36.85
1655,110.0
1300,95.0
936,53.0
1277,92.0
1200,54.0
1015,39.08
1153,60.0
1035,51.5
3300,255.0
1150,46.0
1020,80.0
3630 - 3800,212.5
1160,95.0
1075,31.0
1225,72.0
5000,950.0
1600,160.0
600,90.0
1350,60.0
1300,69.0
830,36.28
1155,69.18
3126,345.0
905,55.0
1375,75.0
1575,31.11
1140,33.84
1550,60.0
957,55.0
890,45.0
3000,235.0
1070,55.0
2400,150.0
2400,595.0
925,37.0
1415,60.0
500,80.0
1225,37.0
2000,90.0
840,57.0
1560,200.0
1732,112.0
1200,45.0
1260,69.9
1092,49.0
827,34.0
1357,54.0
650,40.0
1370,54.79
1725,106.0
1000,70.0
1350,55.0
3200,350.0
1717,110.0
700,34.0
800,32.0
2367,340.0
1415,65.0
1976,145.0
883,37.01
700,38.0
1445,50.0
2082,104.0
1140,46.0
933,66.0
800,95.5
1155,57.0
1130,36.0
1200,73.2
1055,43.0
1555,125.0
1420,62.0
2214,350.0
658,26.91
896.9,78.74
4000,750.0
1035,40.0
2064,225.0
1839,160.0
1200,44.0
488,20.0
1200,198.0
2760,140.0
993,42.0
1225,45.0
900,55.0
1200,150.0
825,32.0
3596,359.0
1350,203.0
1800,92.0
925,100.0
1167,63.0
1150,41.0
650,50.0
675,27.0
2260,90.0
660 - 780,32.39
4800,600.0
1100,58.0
550,20.0
1330,58.0
1320,160.0
1685,185.0
2400,75.0
1770,108.0
2100,125.0
1000,42.0
600,105.0
2916,230.0
1419.59,65.0
1400,81.0
750,37.49
1070,87.0
1536,107.0
1710,210.0
2400,196.0
1618 - 1929,102.92
1342,72.0
1600,130.0
938,50.0
1820,99.0
2439,170.0
1665,78.0
1850,150.0
1091,40.0
1346,74.03
1720,224.0
3675,176.0
1060,33.95
1059,57.0
1299,97.0
1491,85.0
1200,85.0
2088,110.0
581,29.0
1296,70.0
1125,55.0
1275,70.0
1095,55.0
10000,975.0
1330,74.0
1135,60.0
516,39.0
1194,51.0
2250,240.0
770,38.0
3930,330.0
1355,54.2
3000,150.0
2569,175.0
3758,450.0
1116,51.91
1707,115.0
1200,225.0
1070,49.0
6000,410.0
1240,83.0
1300,91.65
1700,76.0
1383,76.18
3000,170.0
1200,34.65
935,45.0
2072,151.0
2200,225.0
615,46.0
1116,45.0
1639,107.0
1839,130.0
1300,63.0
625,27.0
933,61.0
2289,180.0
2316,125.0
1005,39.77
1080,38.0
1200,185.0
910,36.0
1200,73.0
1110,39.9
1142,56.0
4000,240.0
1800,204.0
1005,55.0
1626.6,133.0
1074,54.0
1230,80.0
660,23.0
1007,48.0
1050,74.0
1820,113.0
1100,60.0
1348,100.0
1230,66.25
1176,37.62
1590,57.0
1200,78.0
1298,65.0
1161,55.15
1350,175.0
1200,138.0
1285,60.0
1644,92.59
1819,150.0
1205,85.0
2350,300.0
1050,42.0
1270,62.0
1240,39.89
1221,70.0
840,35.0
1339,63.0
4303,300.0
1315,85.0
1250,68.0
850,27.0
1600,110.0
1250,62.0
1312,56.5
3000,134.0
1300,28.0
1990,98.0
760,38.5
5000,536.0
1614,59.0
1500,162.0
1182,60.1
1053,46.29
750,105.0
2000,125.0
1940,116.0
1590,105.0
1035,52.79
1075,53.0
900,55.0
1260,62.0
1200,260.0
1702,107.0
1080,65.0
1189,45.0
1035,39.0
1200,36.0
4482,852.0
1200,200.0
1300,69.0
1330,93.65
1210,65.0
1350,54.2
1900,65.0
1935,125.0
1410,90.0
1469,99.14
986,30.0
1460,87.0
1260,85.05
1345,39.5
980,57.0
1164,75.0
929,51.0
1065,70.0
1150 - 1194,56.725
3000,265.0
1020,30.27
1362,62.63
672,36.85
1746,115.0
1025,29.6
1532,65.0
1200,120.0
1250,65.0
1188,39.0
3565,218.0
1170,85.0
1800,150.0
1000,35.0
2600,375.0
1200,240.0
2507,155.0
1061,34.0
1290,69.0
1200,42.6
1120,39.29
418,12.0
1333,50.0
1691,119.0
684 - 810,34.355
1700,250.0
2030,125.0
1012,70.0
1245,60.0
1765,118.0
1110,36.25
967,47.8
1044,36.0
1518,80.0
1300,57.0
1798,73.0
866.28,36.38
3410,253.0
1179,56.0
3600,510.0
1125,48.0
2098,210.0
2400,270.0
1976,92.0
1190,61.8
1800,192.0
1761,84.52
1700,120.0
900,70.0
1128,64.8
2000,85.0
1220,35.25
509,20.0
1852,122.0
1045,40.65
3535,215.0
1102,53.67
1800,82.0
1436,75.0
1397,52.0
1140,56.0
645,55.0
2350,325.0
1200,225.0
2050,135.0
1335,95.0
2100,200.0
1255,77.68
1140,59.0
2376,240.0
663,46.0
1276,146.0
1450,60.9
1400,66.0
1339,53.56
1220,35.23
2200,275.0
1305,52.0
1740,80.0
680,21.0
1154,47.0
1200,40.0
1155,54.5
1525,63.0
600,125.0
2470,192.0
1100,60.0
1250,65.0
1400,70.0
1600,100.0
1060,55.0
1272,50.0
1296,105.0
2100,280.0
1945,115.0
1033,30.47
2300,69.0
1235,52.76
2100,270.0
850,42.5
1880,110.0
2450,368.0
1060,52.0
2041,138.0
1050,125.0
1037,36.28
1150,39.0
1184,62.0
1680,126.0
1411,100.0
900,55.0
900,41.0
3500,320.0
1702,120.0
1185,45.0
1300,64.0
1545,65.0
1515,135.0
1300,55.0
1107,57.0
1720,106.0
1540,150.0
1000,44.5
710,40.42
1100,38.0
3200,270.0
900,160.0
1250,48.0
2400,130.0
1584.01,104.0
875,150.0
1200,60.0
1485,70.0
1100,78.0
1245,59.0
1880,154.0
2214,350.0
1050,45.0
600,95.0
1640,105.0
1165,65.0
1110,43.0
1200,200.0
4000,630.0
4500,150.0
600,65.0
1300,75.0
1200,42.0
1200 - 1800,12.75
1232,69.61
1704,94.36
1275,88.0
1222,68.0
1155,39.0
1000,29.95
1200,45.0
1517,71.28
1166,37.29
870,24.0
4000,170.0
1350,230.0
3019,190.0
1345,58.0
900,75.0
3800,170.0
971,38.0
1255,52.32
1810,65.0
1300,58.0
1185,45.0
1350,68.0
1510 - 1670,76.16
3000,180.0
1560,149.0
1650,126.0
1645,87.0
1748,103.0
1200,67.77
1170,50.0
3420,225.0
1320,65.0
1610,84.53
1870,180.0
1510,110.0
2700,110.0
1305,45.68
1500,70.0
1149,130.0
1948,129.0
1448,70.0
1242,78.0
1268,58.0
1101,50.0
1255,65.0
1362,62.63
984,140.0
1089,32.67
800,95.0
1345,57.0
3600,125.0
1650,140.0
950,45.0
1068,43.0
860,31.0
3000,130.0
1756,66.73
1205,41.0
1120,155.0
1800,125.0
8321,2912.0
1604,68.0
2732,204.0
1015,25.88
1200,42.0
1010,38.0
1250,170.0
1010,41.0
1050,33.1
1710,85.0
1248.52,115.0
410,10.0
1656,62.93
1451,68.0
1200,175.0
1250,93.0
4395,240.0
4600,650.0
1340,42.0
1100,38.5
6000,700.0
1700,71.0
1200,150.0
1096,43.0
1160,33.5
1936,139.0
1269,63.0
3500,630.0
1586,125.0
1376,124.0
1452,56.5
1538,107.0
1427,130.0
935,40.0
1220,65.0
1197,77.0
674,19.9
410,15.0
1573,90.0
1135,58.0
1400,40.43
1200,65.0
1800,95.0
2045,108.0
1268,56.0
883,39.0
1600,100.0
1056,70.0
1200,105.0
4500,330.0
1204,58.0
1410,54.0
1460,80.3
1100,41.18
1310,88.0
1600,90.0
1250,55.0
1665,74.93
1345,57.0
2000,240.0
1416,67.0
1145,46.0
7200,200.0
1231,58.0
1664,73.95
2000,76.0
972,43.0
4500,345.0
1185,47.39
1750,81.0
3155,316.0
1007,68.0
1700,200.0
1250,85.0
1200,54.0
994,42.28
1150,40.0
1220,46.0
1441,115.0
1157,47.32
1300,150.0
1400,105.0
1370.07,65.0
1200,130.0
900,40.0
418,17.0
1200,80.0
1200,43.0
1062,42.48
1120,51.0
1012,44.0
1500,200.0
950,180.0
675,13.5
1430,78.0
1195,56.0
2640,150.0
1075,42.0
1550 - 1590,75.99
782,85.0
1011,59.0
1450,102.0
1129,69.0
1126,36.0
1200,110.0
1180,45.0
600,125.0
940,45.0
1933,140.0
1082,64.0
2400,250.0
610,28.0
1560,160.0
1300,77.99
3850,205.0
1125,46.0
2400,107.0
777.4,25.0
2500,65.0
1798,150.0
1864,120.0
1115,51.91
400,25.0
1200,70.0
992,24.8
950,57.0
1500,185.0
1200,62.0
1735,70.0
1750,172.0
1009,56.0
1470,102.0
1527,115.0
985,45.0
3300,135.0
1277,77.0
1100,62.0
1820,140.0
1530,87.0
1886,205.0
1200,190.0
1880,110.0
1255,52.35
700,36.0
1140,46.0
1025,29.6
3453,247.0
1490,59.6
1200,165.0
1850,140.0
1250,78.0
2400,108.0
3522,716.0
1244,88.0
623,75.0
1025,28.57
1034,38.0
1191,33.34
1719,71.0
1035,39.33
1500,230.0
1470,84.22
1140,50.66
1752.12,125.0
600,80.0
600,84.0
2990,170.0
1660,85.0
1275,63.43
1365,52.81
1200,90.0
2546,170.0
1392,69.46
1245,59.76
1200,65.0
1162,64.08
1476,73.0
700,21.5
3600,170.0
943,48.0
1150,170.0
1113,44.5
1615,69.43
1279,100.0
1256,60.0
1805,280.0
1350,65.0
1525,68.63
1357,123.0
1645,117.0
1777.26,92.0
845,32.0
900,25.0
1210,64.15
829,22.8
1879,155.0
1250,50.0
1200,35.0
1108,60.0
1401,69.0
1157,75.0
1185,42.66
1751,115.0
1550,250.0
1880,96.5
1235 - 1410,40.985
1175,38.0
1407,98.49
1000,50.0
1518,75.0
3600,300.0
1027,67.0
3730,430.0
1145,46.0
1260,113.0
1500,47.25
1737,57.32
3484 - 3550,161.5
1600,120.0
1500,135.0
1120,60.0
1200,240.0
1030,46.5
2500,88.0
1057,35.0
2774,208.0
1460,38.5
1075,53.7
1080,60.0
3626,788.0
5100,225.0
1139.7,45.0
1074,42.8
1200,46.13
2425,175.0
1323,74.0
1232,69.61
900,40.0
740,23.65
1920,134.0
38Guntha,170.0
1550,96.0
1588,90.0
2300,240.0
3600,165.0
1308,86.0
1340,54.27
3280,450.0
2170,265.0
1719,135.0
1107.83,41.51
1200,45.84
1090,31.48
1500,210.0
1660,104.0
1247,58.56
1595,96.0
1175,50.0
1200,135.0
1184,78.0
1100,55.0
935,78.0
1200,60.0
2400,408.0
1000,45.0
1000,52.0
1705,85.0
1060,58.3
2325,120.0
1347,55.0
1200,250.0
1402,95.0
2280,125.0
1225,71.05
1080,53.0
4000,90.0
1919,300.0
1100,42.6
2500,225.0
1200,78.0
1565,57.91
1200,78.0
1581,76.0
2882,200.0
1440,97.0
2180,273.0
7000,450.0
985,38.92
950,35.0
1339,55.0
1449,72.0
1200,180.0
1100,38.68
929 - 1078,28.095
2700,200.0
1100,55.0
1140,32.92
3009,330.0
3300,310.0
800,30.0
2000,65.0
1200,190.0
1300,95.0
1220,60.0
2289,178.0
1170,56.0
1350,89.5
883,45.0
1698,125.0
2150 - 2225,105.0
1060,58.5
1185,75.0
2051,180.0
1404,72.0
1252,67.0
1885,125.0
3381,225.0
980,42.0
2500,340.0
1420,66.0
1166,135.0
2312,156.0
3000,130.0
1175,70.0
1145,51.0
970,52.5
1125,32.49
1520 - 1759,92.63
5000,300.0
2150,240.0
1635,57.0
3425,320.0
2950,253.0
1200,66.0
1335,73.43
4450,449.0
1166,64.08
2390,372.0
1460,90.0
1690,50.0
1386,93.0
1090,32.0
1732,85.73
1390,72.0
1095,85.41
416,17.19
2400,50.0
1350,85.0
1453,73.0
1226,65.0
784,165.0
1168,68.0
1776,124.0
1634,68.0
860,56.0
2800,400.0
1650,95.0
1190,70.0
1133,33.99
1559,62.0
1448,118.0
6652,510.0
976,50.0
1350,240.0
1590,54.0
2940,201.0
1633,110.0
1151,46.0
1400,42.0
1037,36.0
1188,36.0
1060,52.0
2215,162.0
1255,54.5
2500,300.0
1075,53.7
2569,180.0
900,27.0
1183,79.54
1100,44.0
1643,70.0
1500,120.0
1291,75.0
1150,80.0
1060,55.0
1575,110.0
1200,160.0
1700,55.0
1236,58.0
1350,39.0
2475,326.0
3800,175.0
4694,375.0
1200,34.66
1200,75.0
1225,56.0
1056,75.0
1240,42.85
1200,74.52
1850,110.0
3150,180.0
1200,39.82
1018,150.0
3520,460.0
1185,30.22
918,56.0
1330,68.0
1540,70.0
1200,80.0
927,37.0
2580 - 2591,115.0
1400,78.0
1345,106.0
1900,400.0
1510,80.0
302,25.0
525,27.0
1500,61.52
629 - 1026,42.535
1100,72.0
1200,68.0
1100,53.0
2282,115.0
760,37.49
2172,100.0
3800,390.0
600,72.0
3300,165.0
1242,51.0
410,48.0
1245,43.58
1088,44.0
1200,46.0
1995,100.0
1309,82.0
1717,200.0
2100,200.0
880,90.0
1200,95.0
1250,42.0
3520,240.0
1041,54.0
1505,60.0
1776,150.0
1767,89.0
1293,80.0
1320,50.0
1280,68.48
1245,83.05
1027,44.0
1200,46.17
1100,58.0
1065,72.0
1814,129.0
1610,112.0
850,78.0
1600,79.0
3200,140.0
1250,77.13
1243,46.0
1452,60.98
1475,75.0
1353,75.0
2100,210.0
1750,58.0
4800,550.0
1270,96.0
2700,75.0
1200,270.0
2695,188.0
1330,65.0
660,18.0
1400,90.0
4000,195.0
1700,75.0
1585,90.0
1385,67.0
1128,67.0
60,218.0
1200,200.0
1203,60.0
905,35.0
1450,79.0
1105,38.0
1200,46.13
1530,89.0
1105,35.4
1333,78.56
1065,45.0
1350,8.44
1243,46.0
1530,76.34
1200,65.0
1270,94.0
1830,89.0
900,35.0
2400,250.0
7000,560.0
1450,78.0
1525,65.0
1080,67.0
1220,72.0
1200,44.4
1215 - 1495,73.17
2400,348.0
1500,60.0
1355,95.0
1070,57.0
1980,180.0
842,30.0
700,31.2
2500,65.0
1884,95.0
1100,75.0
1196,40.54
1820,85.0
1200,145.0
1185,43.5
2145,170.0
1220,89.0
1116,51.91
1192,75.0
1449,110.0
2500,250.0
1700,90.0
1920,150.0
1350,90.0
4800,350.0
1700,74.0
1447,76.0
1329,107.0
1314,70.44
1200,110.0
1214,220.0
1513,103.0
6Acres,80.0
1246,67.5
705,65.0
1220,62.0
1800,45.0
1400,75.0
1245,80.0
1495,63.0
2000,275.0
996,36.5
1000,44.0
1250,75.0
975,24.86
1261,80.0
1080,46.0
1230,50.0
982,25.53
1260,49.36
1590,135.0
1220,39.0
1320,38.12
1750,105.0
1436,62.15
1200,66.0
1500,140.0
1560,90.0
3758,300.0
1275,59.0
1040,36.4
2400,115.0
1500,230.0
3150,212.0
1960,165.0
3200,309.0
1195,100.0
1140 - 1250,53.105
4500,145.0
450,70.0
4304,699.0
648,40.0
2100,130.0
4209,602.0
1027,44.0
1575,250.0
1365,52.82
650,18.0
1200,52.0
1100,90.0
1075,57.0
1100,63.0
1320,58.0
1500,65.0
1200,150.0
1125,126.0
1246,67.5
1718,90.2
1075,32.0
1480,75.48
500,13.0
2400,325.0
1200,125.0
1041,36.44
1128,48.4
1685,90.0
1180,65.0
1200,60.0
1250,39.5
900,41.0
1000,45.0
600,80.0
600,82.0
1404,70.0
1610,115.0
1760,85.0
975,55.0
1190,42.0
1110,46.0
2415,399.0
1235,44.5
1275,55.0
1115,115.0
1197,76.0
644,32.0
1251,47.0
1105,30.0
1080,38.0
2100,114.0
1600,200.0
1731,64.11
1206,55.0
1560,78.0
750,47.0
1035,90.0
1200,150.0
702,35.8
1700,65.0
1145,68.5
1208,43.5
1589,74.0
560,22.0
1426,61.5
1885,135.0
935,37.77
1171,73.0
1465,60.0
1820,95.0
1580,66.85
1452,46.29
1445,89.56
1170,39.0
1070,50.0
1100,53.0
1140,56.0
2600,160.0
1532,59.75
1150,46.0
1473,85.0
1350,80.99
4040,500.0
1980,166.0
1660,128.0
2456,85.0
650,45.0
4000,425.0
2475,340.0
1495,90.0
1080,48.0
1521,57.5
1053,51.0
2406,289.0
800,115.0
1050,42.0
1430,51.48
2400,12.0
1250,39.0
1200,75.0
840,150.0
1000,39.5
1630,68.0
985,40.5
1200,70.0
1650,100.0
1670,59.0
1200,205.0
1240,110.0
1000,60.0
830,26.0
1200,56.1
9600,2736.0
2400 - 2600,122.5
1140,43.0
1635,85.0
1120,70.0
2750,200.0
1760,185.0
2137,110.0
973,50.74
1724,146.0
1020,40.79
1200,375.0
750,35.0
883,49.0
660,76.0
2787,220.0
1470,60.0
891,24.95
1275,76.0
1787,120.0
1730,75.0
1320,110.0
1692,108.0
1400,69.0
1115,50.0
1370,56.0
1602,56.0
793,40.0
675,35.0
3250,136.0
1050,43.0
1035,42.5
1200,44.0
1800,128.0
1625,70.0
1032,31.99
1496,71.81
1100,38.0
1500,50.0
1125,32.63
1555,73.0
1025,42.0
1482,83.73
1630,130.0
900,44.5
1355,75.0
2360,601.0
1200,45.0
1563,63.0
1344,84.0
3000,400.0
812,42.0
1200,70.0
3175,156.0
1360,101.0
1835,88.0
1756,110.0
1296,51.83
1300,75.0
1141,50.0
1270,50.79
1210,55.0
1310,67.0
1356,139.0
1052 - 1322,55.195
1745,140.0
1200,125.0
1050,37.0
2400,500.0
1140,34.0
1210,54.0
2035,142.0
633,17.09
485,19.5
1112,40.0
1200,82.0
2275,187.0
1419,85.0
1195,42.4
2020,270.0
1047,91.0
1884,117.0
1200,149.0
905,58.0
1500,108.0
850,50.0
1125,32.49
1165,59.8
933,55.0
1305,77.0
1125,65.0
865,33.0
1245,66.0
8840,300.0
1145,60.0
2000,90.0
625,43.68
1724,128.0
400,75.0
1270,54.0
1250,39.5
1485,72.0
823,80.0
990,50.0
1200,66.0
1185,59.0
1140,78.0
1950,120.0
1756,125.0
2600,300.0
520,14.04
1025,48.0
1216,72.0
1026,60.8
3335,300.0
2700,125.0
1411,60.0
1320,39.6
1320,50.0
615,110.0
1804,155.0
1140,46.0
1200,105.0
2375,189.0
1750,120.0
960,130.0
1152,55.0
965,54.0
1684,120.0
1672,86.0
1075,60.0
1500,95.0
1464,56.0
1420,99.26
750,40.0
1169,64.08
1290,62.0
1160,40.6
2800,95.0
1500,70.0
1850,180.0
1300,46.0
1310,37.84
2750,550.0
2150,170.0
5100,300.0
1300,69.0
1875,110.0
1260,82.0
2500,100.0
1241,64.0
1025,45.5
1500,218.0
1070,60.0
815,40.0
2000,105.0
1400,190.0
1740,175.0
5666 - 5669,300.0
1216,70.0
2200,190.0
3500,450.0
970,105.0
3150,375.0
1200,62.0
1026,50.18
450,20.0
1205,45.79
1368,87.0
420,12.5
1270,42.0
614,28.0
1050,58.0
1408,58.0
1223,42.81
1507,80.0
1160,57.0
1200,70.0
960,50.0
1021,46.0
2162.03,129.0
1065,36.0
400,10.25
1465,75.0
900,41.0
1800,95.0
1175,83.0
6729,900.0
1500,360.0
1050,59.0
1400,40.43
1650,150.0
1827,97.0
1930,122.0
883,37.0
550,16.75
1400,40.44
1350,310.0
1290,38.69
1021,59.0
1158,55.0
1200,99.0
1400,135.0
2400,200.0
1200,57.9
1520,125.0
620 - 934,38.46
2710,177.0
1150,57.0
1101,37.0
1200,110.0
1252,92.0
1650,85.0
1270,80.0
992,70.0
2000,85.0
893,34.5
1075,41.49
3200,150.0
1190,42.0
800,60.0
1814,63.0
1400,98.0
1400,252.0
1344,56.0
5400,475.0
1843,95.0
1138,32.0
1495,70.0
880,19.0
1396,74.0
1610,119.0
1050,55.0
1410,43.71
1050,37.8
1310,85.0
1104,58.0
1165,67.0
1027,44.0
1310,60.0
1052,52.0
1464,56.0
1000,45.0
2240,300.0
1150,38.08
2019,70.67
986,31.0
1350,145.0
800,140.0
1893,95.0
1318,56.0
1325,58.0
800,33.0
1300,42.25
1300,60.0
1010,52.0
1260,75.0
2500,170.0
1520,165.0
1665,85.0
1800,80.0
1197,75.0
1050,45.0
910,194.0
1241,68.0
1567,62.0
1747,110.0
1475,55.0
600,70.0
1524,400.0
980,51.0
966,58.0
2360,185.0
1112,62.0
550,16.0
1760,90.0
1830,113.0
1175,67.77
1175,41.0
1025,45.0
1232,80.0
1010,57.0
1273,60.0
1590,102.0
1100,58.5
1252,65.0
2615,222.0
